temp,dewp,slp,stp,visib,wdsp,mxspd,max,min,prcp,sndp,year,month,day,fog,rain,snow,hail,thunder,tornado
79.2,59.0,1012.9,992.2,12.4,4.9,7.8,91.9,70.7,0.0,0.0,2012,7,30,0,1,0,0,1,0
77.3,52.0,1013.1,992.3,12.4,4.1,7.8,89.2,67.6,0.0,0.0,2012,7,31,0,0,0,0,0,0
76.8,46.6,1012.9,992.0,12.4,6.8,11.7,91.0,63.5,0.0,0.0,2012,8,1,0,0,0,0,0,0
78.8,50.6,1014.2,993.4,12.4,5.6,7.8,92.3,63.5,0.0,0.0,2012,8,2,0,0,0,0,0,0
80.4,57.7,1013.5,992.8,12.4,6.3,11.7,94.6,68.9,0.0,0.0,2012,8,3,0,0,0,0,1,0
79.8,63.9,1012.4,991.7,12.4,5.6,9.7,92.5,66.9,0.0,0.0,2012,8,4,0,0,0,0,1,0
80.6,65.6,1013.5,992.9,12.4,5.3,7.8,92.8,65.1,0.0,0.0,2012,8,5,0,0,0,0,0,0
81.3,61.0,1014.7,994.0,12.4,3.6,7.8,95.2,68.0,0.0,0.0,2012,8,6,0,0,0,0,0,0
86.3,59.5,1013.0,992.5,12.4,2.9,9.7,101.1,68.5,0.0,0.0,2012,8,7,0,0,0,0,0,0
74.8,58.2,1016.0,995.1,12.4,10.0,13.6,84.9,68.7,0.0,0.0,2012,8,8,0,0,0,0,0,0
73.6,50.6,1017.0,995.9,12.4,5.8,9.7,85.3,61.7,0.01,0.0,2012,8,9,0,0,0,0,0,0
69.3,50.8,1016.2,994.9,12.4,4.7,7.8,79.3,59.9,0.02,0.0,2012,8,10,0,0,0,0,0,0
67.2,48.5,1016.1,994.8,12.4,3.6,5.8,78.8,53.6,0.05,0.0,2012,8,11,0,0,0,0,0,0
63.7,50.7,1013.2,991.8,9.6,6.4,11.7,72.9,59.4,0.08,0.0,2012,8,12,0,1,0,0,0,0
61.6,56.1,1006.4,985.1,10.7,5.3,7.8,70.2,57.2,0.44,0.0,2012,8,13,0,1,0,0,0,0
61.2,49.7,1008.0,986.4,12.4,6.8,9.7,69.3,53.6,0.3733333333333333,0.0,2012,8,14,0,0,0,0,0,0
65.1,52.6,1010.0,988.8,12.4,4.9,5.8,74.8,58.1,0.30666666666666664,0.0,2012,8,15,0,0,0,0,0,0
61.2,55.3,1011.0,989.6,8.6,4.4,7.8,72.7,55.8,0.24,0.0,2012,8,16,0,1,0,0,0,0
65.3,58.0,1014.4,993.1,9.0,2.7,3.9,75.7,56.3,0.21,0.0,2012,8,17,0,0,0,0,0,0
66.7,56.5,1017.2,995.9,10.3,5.3,9.7,76.6,56.7,0.18,0.0,2012,8,18,0,0,0,0,0,0
68.0,53.4,1019.7,998.4,12.4,5.8,11.7,79.2,58.3,0.15,0.0,2012,8,19,0,0,0,0,0,0
72.4,55.3,1018.0,996.9,12.4,3.9,7.8,85.8,56.5,0.12,0.0,2012,8,20,0,0,0,0,0,0
72.4,54.7,1015.6,994.5,12.4,6.6,9.7,79.5,60.1,0.09,0.0,2012,8,21,0,0,0,0,0,0
69.3,49.6,1018.3,997.2,12.4,4.1,7.8,84.0,51.4,0.06,0.0,2012,8,22,0,0,0,0,0,0
77.7,61.5,1013.8,993.1,12.4,5.1,7.8,93.7,67.1,0.03,0.0,2012,8,23,0,0,0,0,0,0
75.5,65.7,1012.7,991.9,11.5,4.4,5.8,89.4,66.6,0.0,0.0,2012,8,24,0,1,0,0,0,0
82.6,59.5,1009.8,989.3,11.7,4.1,5.8,100.2,67.5,0.0,0.0,2012,8,25,0,1,0,0,0,0
81.5,60.6,1008.7,988.2,12.4,3.6,5.8,94.6,68.5,0.02,0.0,2012,8,26,0,0,0,0,0,0
72.4,60.7,1007.1,986.2,12.4,4.4,11.7,82.4,65.1,0.04,0.0,2012,8,27,0,0,0,0,0,0
62.6,48.4,1011.6,990.2,12.4,10.9,15.5,68.9,56.8,0.04363636363636364,0.0,2012,8,28,0,0,0,0,0,0
61.1,43.7,1015.1,993.5,12.4,6.8,17.5,72.3,50.0,0.04727272727272727,0.0,2012,8,29,0,0,0,0,0,0
62.4,45.5,1018.1,996.6,12.4,3.4,7.8,73.2,49.1,0.05090909090909091,0.0,2012,8,30,0,0,0,0,0,0
65.9,47.5,1019.7,998.3,12.4,2.2,3.9,75.6,54.5,0.05454545454545455,0.0,2012,8,31,0,0,0,0,0,0
66.6,48.0,1022.8,1001.4,12.4,2.7,5.8,78.3,49.3,0.05818181818181818,0.0,2012,9,1,0,0,0,0,0,0
67.3,48.0,1025.1,1003.7,12.4,2.4,5.8,81.9,52.0,0.061818181818181814,0.0,2012,9,2,0,0,0,0,0,0
70.1,47.5,1021.7,1000.4,12.4,1.9,3.9,83.3,53.4,0.06545454545454546,0.0,2012,9,3,0,0,0,0,0,0
72.4,46.9,1017.2,996.1,12.4,2.4,3.9,86.7,55.9,0.06909090909090909,0.0,2012,9,4,0,0,0,0,0,0
70.0,54.4,1016.1,994.9,12.4,3.2,5.8,82.2,55.9,0.07272727272727272,0.0,2012,9,5,0,0,0,0,0,0
73.4,50.1,1013.4,992.4,11.5,6.1,7.8,86.2,61.9,0.07636363636363636,0.0,2012,9,6,0,1,0,0,0,0
60.2,44.9,1017.5,995.9,11.0,4.4,7.8,70.2,50.7,0.08,0.0,2012,9,7,0,0,0,0,0,0
59.9,46.4,1017.7,996.0,12.4,2.4,5.8,68.0,53.1,0.07,0.0,2012,9,8,0,0,0,0,0,0
60.6,44.1,1018.0,996.4,12.4,6.1,11.7,74.8,50.9,0.06,0.0,2012,9,9,0,0,0,0,0,0
58.4,37.4,1025.5,1003.6,12.4,2.4,3.9,71.8,43.7,0.05,0.0,2012,9,10,0,0,0,0,0,0
62.4,37.1,1023.8,1002.1,12.4,2.9,5.8,75.4,44.6,0.04,0.0,2012,9,11,0,0,0,0,0,0
62.2,37.3,1017.2,995.7,12.4,3.6,5.8,76.1,48.2,0.030000000000000006,0.0,2012,9,12,0,0,0,0,0,0
64.2,41.8,1011.3,990.0,12.4,3.2,5.8,80.1,45.5,0.020000000000000004,0.0,2012,9,13,0,0,0,0,0,0
69.1,46.4,1012.3,991.2,12.4,3.4,5.8,82.6,53.6,0.010000000000000009,0.0,2012,9,14,0,0,0,0,0,0
67.7,58.4,1010.3,989.2,9.3,5.6,9.7,82.2,55.6,0.0,0.0,2012,9,15,0,1,0,0,1,0
61.0,50.4,1017.3,995.7,11.1,6.7,11.7,68.7,54.5,0.71,0.0,2012,9,16,0,0,0,0,0,0
60.0,48.8,1020.5,998.8,10.4,3.6,5.8,70.0,48.7,0.702,0.0,2012,9,17,0,0,0,0,0,0
63.4,48.7,1019.5,998.0,12.4,2.4,3.9,74.1,54.0,0.694,0.0,2012,9,18,0,0,0,0,0,0
66.9,47.5,1015.5,994.2,12.4,2.4,3.9,78.4,52.7,0.686,0.0,2012,9,19,0,0,0,0,0,0
67.8,44.9,1012.8,991.6,12.4,2.7,3.9,79.3,55.0,0.678,0.0,2012,9,20,0,0,0,0,0,0
59.5,51.3,1011.5,990.1,8.2,6.4,11.7,68.9,54.5,0.67,0.0,2012,9,21,0,1,0,0,0,0
55.1,52.5,1013.4,991.7,4.6,4.4,9.7,56.8,52.2,0.45666666666666667,0.0,2012,9,22,0,0,0,0,0,0
58.7,49.3,1016.9,995.3,9.9,1.9,3.9,68.2,48.6,0.24333333333333335,0.0,2012,9,23,0,0,0,0,0,0
63.4,54.2,1012.4,991.0,9.9,3.1,3.9,74.8,53.2,0.03,0.0,2012,9,24,0,0,0,0,0,0
67.1,58.8,1008.5,987.4,7.2,6.6,9.7,81.0,57.9,0.27,0.0,2012,9,25,1,1,0,0,1,0
62.1,58.7,1014.2,992.8,6.7,3.3,5.8,66.9,58.3,0.51,0.0,2012,9,26,0,0,0,0,0,0
65.1,57.4,1018.7,997.3,8.1,3.9,5.8,79.2,51.6,0.4066666666666667,0.0,2012,9,27,1,0,0,0,0,0
68.9,58.4,1018.8,997.5,9.2,6.1,9.7,82.6,59.2,0.30333333333333334,0.0,2012,9,28,0,1,0,0,0,0
63.2,55.8,1022.6,1001.0,9.3,4.4,5.8,69.6,56.5,0.2,0.0,2012,9,29,0,0,0,0,0,0
66.7,60.7,1020.0,998.7,8.8,6.8,11.7,79.2,59.0,0.0,0.0,2012,9,30,1,1,0,0,0,0
62.3,51.6,1025.4,1003.8,12.4,5.1,7.8,70.7,53.4,0.02,0.0,2012,10,1,0,0,0,0,0,0
65.8,50.1,1022.0,1000.5,12.4,5.6,7.8,78.6,54.1,0.04,0.0,2012,10,2,0,0,0,0,0,0
66.0,49.1,1016.7,995.3,12.4,4.9,7.8,76.8,53.4,0.06,0.0,2012,10,3,0,0,0,0,0,0
65.3,56.4,1014.0,992.7,12.4,2.7,7.8,74.5,57.2,0.08,0.0,2012,10,4,0,0,0,0,0,0
59.5,50.6,1015.3,993.8,8.2,2.7,7.8,71.8,51.8,0.09999999999999999,0.0,2012,10,5,1,0,0,0,0,0
58.8,44.2,1019.3,997.6,10.4,3.4,7.8,73.0,45.0,0.12,0.0,2012,10,6,0,0,0,0,0,0
64.5,47.2,1012.0,990.7,12.4,5.6,7.8,77.9,53.2,0.13999999999999999,0.0,2012,10,7,0,0,0,0,0,0
53.4,49.5,1006.8,985.2,7.5,7.5,13.6,62.8,45.7,0.16,0.0,2012,10,8,0,1,0,0,0,0
47.3,38.4,1012.1,990.0,9.9,3.9,5.8,55.8,41.9,0.10666666666666666,0.0,2012,10,9,0,0,0,0,0,0
49.3,37.3,1012.2,990.2,11.5,3.3,5.8,60.1,38.5,0.05333333333333333,0.0,2012,10,10,0,0,0,0,0,0
49.2,42.3,1013.6,991.5,11.0,4.4,5.8,58.3,43.2,0.0,0.0,2012,10,11,0,1,0,0,0,0
44.9,38.0,1017.4,995.1,8.0,2.7,5.8,55.2,35.6,0.275,0.0,2012,10,12,1,0,0,0,0,0
43.2,40.1,1019.5,997.1,4.7,4.7,7.8,49.8,33.8,0.55,0.0,2012,10,13,0,1,0,0,0,0
50.8,50.1,1013.9,992.0,2.0,2.9,5.8,53.1,45.5,0.55,0.0,2012,10,14,1,1,0,0,0,0
56.4,55.1,1014.7,993.1,2.7,2.8,5.8,59.4,51.3,0.04,0.0,2012,10,15,1,0,0,0,0,0
60.0,59.3,1016.6,995.1,1.9,3.6,5.8,66.4,54.0,0.0,0.0,2012,10,16,1,1,0,0,0,0
58.4,53.1,1015.8,994.2,8.5,6.8,9.7,64.8,50.7,0.0,0.0,2012,10,17,0,0,0,0,0,0
52.2,41.8,1022.5,1000.4,12.4,4.1,7.8,63.7,45.7,0.0,0.0,2012,10,18,0,0,0,0,0,0
52.7,46.4,1025.2,1003.1,10.4,4.9,7.8,57.9,43.9,0.0,0.0,2012,10,19,0,0,0,0,0,0
52.7,50.8,1025.8,1003.7,4.9,3.4,5.8,60.4,43.9,0.0,0.0,2012,10,20,1,0,0,0,0,0
52.9,48.3,1024.6,1002.5,6.6,3.6,5.8,64.4,46.4,0.0,0.0,2012,10,21,1,0,0,0,0,0
52.1,45.5,1022.6,1000.6,8.9,2.2,3.9,65.5,40.6,0.0,0.0,2012,10,22,0,0,0,0,0,0
49.3,47.2,1021.1,999.0,3.0,3.4,7.8,51.1,38.3,0.0,0.0,2012,10,23,1,0,0,0,0,0
49.7,44.7,1018.8,996.7,8.3,5.3,9.7,54.1,45.9,0.0,0.0,2012,10,24,0,0,0,0,0,0
46.3,42.9,1013.3,991.1,7.3,3.9,5.8,50.9,40.6,0.0,0.0,2012,10,25,0,1,0,0,0,0
48.9,39.7,1007.8,985.9,9.1,5.0,7.8,59.0,42.1,0.0,0.0,2012,10,26,0,0,0,0,0,0
50.2,39.1,1008.9,987.0,12.4,12.9,19.4,60.4,35.4,0.0,0.0,2012,10,27,0,0,0,0,0,0
60.5,55.3,1000.5,979.3,9.9,9.2,15.5,66.4,50.0,0.0,0.0,2012,10,28,0,0,0,0,0,0
40.8,38.2,1008.8,986.5,7.8,9.4,11.7,44.6,39.0,0.33,0.0,2012,10,29,0,1,0,0,0,0
39.1,37.7,1005.1,982.8,3.7,4.9,5.8,42.1,37.0,0.71,0.0,2012,10,30,0,1,0,0,0,0
42.2,36.4,1018.4,996.0,6.8,3.6,5.8,50.0,35.2,0.0,0.0,2012,10,31,0,0,0,0,0,0
43.7,40.8,1019.3,996.9,7.5,6.8,15.5,52.9,33.8,0.22,0.0,2012,11,1,0,0,0,0,0,0
49.9,48.9,1011.1,989.2,1.7,8.4,13.6,53.2,46.0,0.44,0.0,2012,11,2,1,1,0,0,0,0
50.3,49.4,1015.1,993.1,2.2,2.5,5.8,54.7,42.6,0.225,0.0,2012,11,3,1,0,0,0,0,0
51.1,49.9,1017.7,995.7,2.9,7.8,11.7,61.9,41.4,0.01,0.0,2012,11,4,1,1,0,0,0,0
56.6,52.9,1009.4,987.8,7.1,11.9,15.5,62.1,50.5,0.08499999999999999,0.0,2012,11,5,0,0,0,0,0,0
50.3,45.8,1006.6,984.8,8.3,6.4,13.6,57.4,43.5,0.16,0.0,2012,11,6,0,1,0,0,0,0
42.5,36.0,1017.7,995.2,9.3,3.4,5.8,48.9,38.3,0.02,0.0,2012,11,7,0,0,0,0,0,0
44.6,37.7,1019.7,997.4,12.4,4.1,5.8,52.5,38.3,0.015,0.0,2012,11,8,0,0,0,0,0,0
44.9,38.3,1017.6,995.3,10.1,3.6,5.8,51.6,37.4,0.01,0.0,2012,11,9,0,1,0,0,0,0
44.5,42.1,1024.8,1002.4,5.5,3.9,7.8,48.2,40.1,0.01,0.0,2012,11,10,1,0,0,0,0,0
39.0,38.4,1029.2,1006.5,1.6,4.9,7.8,41.9,35.4,0.02,0.0,2012,11,11,1,0,0,0,0,0
42.8,40.6,1028.0,1005.3,4.9,7.0,9.7,52.2,34.9,0.03,0.0,2012,11,12,1,0,0,0,0,0
43.3,42.6,1027.1,1004.6,1.8,6.3,11.7,46.0,38.5,0.04,0.0,2012,11,13,1,1,0,0,0,0
37.7,33.0,1033.4,1010.4,9.8,10.0,13.6,39.9,35.8,0.35,0.0,2012,11,14,0,0,0,0,0,0
32.4,28.6,1030.5,1007.3,9.6,2.4,5.8,35.6,28.0,0.3,0.0,2012,11,15,0,0,0,0,0,0
30.7,28.3,1027.4,1004.3,5.8,4.1,7.8,33.8,26.6,0.25,0.0,2012,11,16,1,0,0,0,0,0
30.7,29.1,1028.6,1005.3,3.7,4.1,5.8,31.5,29.5,0.19999999999999998,0.0,2012,11,17,0,0,0,0,0,0
32.4,30.8,1026.7,1003.6,3.4,5.1,5.8,35.6,29.1,0.15,0.0,2012,11,18,1,0,0,0,0,0
34.7,34.3,1026.1,1003.1,1.1,4.6,7.8,38.5,32.0,0.1,0.0,2012,11,19,1,0,0,0,0,0
37.4,34.4,1029.2,1006.3,6.1,5.1,7.8,41.7,33.8,0.04999999999999999,0.0,2012,11,20,1,0,0,0,0,0
39.3,37.7,1029.9,1007.1,3.0,4.4,5.8,41.2,37.8,0.0,0.0,2012,11,21,0,0,0,0,0,0
38.3,35.9,1030.2,1007.3,5.0,6.6,9.7,43.3,31.5,0.0,0.0,2012,11,22,0,0,0,0,0,0
31.2,30.1,1029.1,1005.9,2.1,4.1,5.8,33.4,27.3,0.0,0.0,2012,11,23,1,0,0,0,0,0
32.1,28.7,1026.6,1003.5,4.3,4.1,5.8,33.1,31.3,0.0,0.0,2012,11,24,0,0,0,0,0,0
33.0,27.6,1024.7,1001.7,10.3,2.2,3.9,36.1,31.1,0.0,0.0,2012,11,25,0,0,0,0,0,0
34.4,33.3,1021.9,999.1,2.0,4.4,7.8,38.1,30.2,0.0,0.0,2012,11,26,1,0,0,0,0,0
39.7,38.8,1017.8,995.3,2.0,3.6,7.8,43.5,37.0,0.0,0.0,2012,11,27,1,0,0,0,0,0
40.9,40.3,1012.4,990.0,1.4,4.4,5.8,46.2,36.7,0.0,0.0,2012,11,28,1,0,0,0,0,0
44.1,43.9,1004.6,982.6,0.8,7.0,9.7,50.0,38.5,0.204,0.0,2012,11,29,1,0,0,0,0,0
51.9,46.9,1003.5,981.8,8.2,6.8,9.7,58.8,45.7,0.408,0.0,2012,11,30,0,0,0,0,0,0
41.3,40.9,1010.6,988.4,0.7,4.6,7.8,43.7,37.9,0.612,0.0,2012,12,1,1,0,0,0,0,0
38.1,35.6,1016.0,993.5,3.9,7.8,9.7,41.7,36.1,0.816,0.0,2012,12,2,0,0,0,0,0,0
37.1,35.5,994.0,971.8,3.4,13.9,17.5,45.9,33.3,1.02,0.0,2012,12,3,0,1,0,0,0,0
31.8,26.1,1004.4,981.8,9.9,6.6,9.7,32.9,30.4,0.8766666666666667,0.0,2012,12,4,0,0,0,0,0,0
31.8,26.8,1006.5,983.9,9.9,6.6,11.7,34.5,29.3,0.7333333333333333,0.0,2012,12,5,0,0,0,0,0,0
33.6,32.5,1004.2,981.7,1.4,7.4,9.7,38.8,28.4,0.59,0.0,2012,12,6,0,1,1,0,0,0
20.5,17.6,1013.0,989.7,6.5,6.3,7.8,24.8,17.6,0.4,0.8,2012,12,7,0,0,0,0,0,0
21.9,19.8,1021.8,998.3,3.4,4.4,5.8,23.0,17.6,0.21000000000000002,0.8,2012,12,8,0,0,0,0,0,0
27.3,24.9,1020.0,996.8,3.8,11.9,13.6,31.3,21.9,0.02,0.8,2012,12,9,0,0,1,0,0,0
34.3,34.1,1005.9,983.4,0.8,8.6,13.6,37.0,29.1,0.95,3.9,2012,12,10,0,1,0,0,0,0
32.6,32.0,1010.9,988.2,1.4,3.6,5.8,34.2,31.8,0.94,2.8,2012,12,11,0,1,1,0,0,0
30.0,28.9,1007.0,984.2,1.6,12.0,17.5,33.6,26.8,0.36,4.3,2012,12,12,0,1,1,0,0,0
23.5,21.1,1022.1,998.6,3.3,4.2,5.8,24.8,21.2,0.04,6.7,2012,12,13,0,0,1,0,0,0
16.8,14.0,1032.5,1008.5,4.3,3.4,3.9,20.3,12.4,0.02,6.7,2012,12,14,0,0,0,0,0,0
23.0,21.6,1033.1,1009.4,3.0,7.8,13.6,28.2,14.9,0.0,6.7,2012,12,15,0,0,1,0,0,0
20.5,18.0,1027.9,1004.4,2.8,11.3,13.6,22.3,18.3,0.01,0.0,2012,12,16,0,0,1,0,0,0
14.8,12.0,1025.7,1001.8,2.8,8.7,11.7,16.0,13.8,0.01,7.1,2012,12,17,0,0,1,0,0,0
9.9,6.0,1025.9,1001.8,7.1,8.3,9.7,16.2,6.3,0.0,7.1,2012,12,18,0,0,1,0,0,0
14.4,10.3,1026.3,1002.3,6.0,13.0,17.5,17.4,5.9,0.0,7.1,2012,12,19,0,0,1,0,0,0
14.9,10.6,1023.9,1000.0,7.4,16.6,19.4,15.8,14.0,0.0,7.1,2012,12,20,0,0,1,0,0,0
14.9,10.5,1020.4,996.6,6.2,9.7,13.6,16.5,14.0,0.05,6.7,2012,12,21,0,0,1,0,0,0
8.4,4.3,1022.3,998.2,8.7,3.6,5.8,14.4,1.8,0.04,7.5,2012,12,22,0,0,1,0,0,0
2.8,-0.8,1026.4,1001.8,9.0,2.8,3.9,8.4,-0.4,0.0,7.5,2012,12,23,0,0,0,0,0,0
8.9,7.5,1024.9,1000.7,2.3,6.1,9.7,19.0,-1.5,0.12,7.5,2012,12,24,1,0,1,0,0,0
23.9,23.6,1020.6,997.3,0.8,6.4,7.8,33.4,16.3,0.0,7.9,2012,12,25,1,0,0,0,0,0
33.7,33.1,1015.6,992.8,1.5,5.1,11.7,36.3,27.3,0.02,5.9,2012,12,26,1,0,0,0,0,0
33.0,31.8,1014.1,991.3,2.1,3.4,3.9,38.3,28.8,0.04,5.1,2012,12,27,1,0,0,0,0,0
29.7,29.5,1019.1,996.0,0.7,4.4,11.7,33.4,26.2,0.06,4.7,2012,12,28,1,1,0,0,0,0
21.4,14.9,1031.6,1007.8,12.4,5.3,7.8,26.6,15.3,0.08,4.7,2012,12,29,0,0,0,0,0,0
23.0,11.9,1029.0,1005.4,12.4,5.3,9.7,30.9,14.5,0.08833333333333333,3.9,2012,12,30,0,0,0,0,0,0
24.2,13.6,1024.4,1000.9,12.4,4.4,7.8,31.1,16.0,0.09666666666666668,3.9,2012,12,31,0,0,0,0,0,0
28.4,25.0,1022.5,999.4,7.4,5.3,7.8,35.6,19.9,0.10500000000000001,3.9,2013,1,1,1,0,0,0,0,0
32.4,30.8,1022.8,999.9,3.3,6.8,9.7,36.7,26.2,0.11333333333333334,3.9,2013,1,2,1,0,0,0,0,0
29.1,23.1,1025.3,1002.1,10.6,4.4,5.8,37.4,21.7,0.12166666666666667,3.5,2013,1,3,0,0,0,0,0,0
32.7,29.9,1012.6,989.9,5.3,7.5,7.8,37.0,30.2,0.13,4.3,2013,1,4,0,1,1,0,0,0
33.7,32.1,1006.9,984.3,4.4,5.5,7.8,35.2,32.5,0.05,4.3,2013,1,5,0,0,1,0,0,0
28.7,22.1,1010.6,987.7,11.2,6.7,9.7,31.6,24.8,0.0,4.3,2013,1,6,0,0,1,0,0,0
21.9,18.3,1015.5,992.1,5.2,8.9,15.5,22.8,19.4,0.08,5.1,2013,1,7,0,0,1,0,0,0
22.5,18.9,1021.2,997.8,8.5,12.3,17.5,24.3,20.7,0.08,7.5,2013,1,8,0,0,1,0,0,0
13.2,9.2,1023.1,999.1,9.9,5.0,7.8,19.8,5.5,0.0,5.1,2013,1,9,0,0,1,0,0,0
14.5,10.9,1015.8,992.1,7.8,5.8,7.8,22.1,3.7,0.0,6.7,2013,1,10,0,0,1,0,0,0
23.2,20.1,1009.5,986.4,7.3,3.2,5.8,29.3,16.7,0.015,5.9,2013,1,11,0,0,0,0,0,0
16.7,16.0,1015.1,991.5,1.7,2.5,3.9,24.3,12.2,0.03,5.9,2013,1,12,1,0,1,0,0,0
13.9,13.1,1023.8,999.9,1.8,2.2,3.9,15.8,10.9,0.032,6.3,2013,1,13,1,0,0,0,0,0
13.5,12.5,1031.4,1007.3,1.5,2.2,5.8,21.0,6.1,0.034,6.3,2013,1,14,1,0,0,0,0,0
30.1,28.4,1022.9,999.8,2.6,10.2,13.6,37.6,19.4,0.036000000000000004,5.9,2013,1,15,1,0,0,0,0,0
38.9,37.9,1009.9,987.6,2.1,9.2,11.7,42.8,36.3,0.038,4.3,2013,1,16,1,1,0,0,0,0
36.1,36.1,1003.6,981.2,0.2,3.6,5.8,38.5,33.4,0.04,0.0,2013,1,17,1,1,0,0,0,0
32.5,31.6,1009.2,986.5,1.8,6.1,7.8,34.5,31.6,0.08,0.0,2013,1,18,1,1,0,0,0,0
38.5,38.1,1000.2,978.0,1.5,7.8,9.7,40.1,32.7,0.56,0.0,2013,1,19,1,1,0,0,0,0
31.3,29.7,1005.0,982.4,3.4,3.6,5.8,35.4,29.5,0.0,0.0,2013,1,20,1,0,0,0,0,0
36.1,35.0,1004.7,982.2,2.2,5.1,9.7,42.1,29.3,0.175,0.0,2013,1,21,1,0,0,0,0,0
37.0,36.5,1001.4,979.1,1.2,5.3,9.7,41.9,34.2,0.35,0.0,2013,1,22,1,1,0,0,0,0
28.3,25.5,1006.7,983.9,5.6,4.7,5.8,30.9,26.6,0.08,0.0,2013,1,23,0,0,0,0,0,0
25.0,20.0,1012.6,989.5,7.5,4.4,5.8,27.7,22.1,0.0,0.0,2013,1,24,0,0,1,0,0,0
19.1,16.9,1013.5,990.1,2.0,13.0,19.4,22.5,14.5,0.16,0.0,2013,1,25,0,0,1,0,0,0
17.8,11.7,1019.0,995.4,8.9,13.9,19.4,20.7,14.4,0.08,3.5,2013,1,26,0,0,0,0,0,0
18.2,14.4,1017.5,994.0,8.3,7.3,11.7,19.9,14.9,0.07,3.5,2013,1,27,0,0,0,0,0,0
21.8,19.4,1017.7,994.3,2.6,5.5,5.8,23.9,18.0,0.06,3.9,2013,1,28,0,0,1,0,0,0
23.8,20.5,1018.6,995.3,5.0,3.2,5.8,27.3,19.2,0.09333333333333334,3.9,2013,1,29,0,0,0,0,0,0
24.0,16.8,1016.5,993.2,8.7,3.2,7.8,31.1,18.7,0.12666666666666668,3.9,2013,1,30,0,0,0,0,0,0
27.4,24.8,1008.8,985.9,4.9,7.5,9.7,35.6,18.5,0.16,3.5,2013,1,31,0,0,1,0,0,0
35.8,29.8,1005.8,983.4,11.5,4.4,5.8,40.8,34.2,0.0,4.3,2013,2,1,0,0,0,0,0,0
35.0,31.5,1005.0,982.5,7.0,8.5,13.6,37.6,30.0,0.0,2.4,2013,2,2,0,1,0,0,0,0
35.5,35.4,1002.6,980.2,0.5,3.1,9.7,37.4,33.4,0.0,2.0,2013,2,3,1,0,0,0,0,0
33.7,27.3,1012.6,989.9,9.6,5.8,7.8,36.7,31.3,0.08,0.0,2013,2,4,0,0,0,0,0,0
33.1,27.9,1013.2,990.5,7.8,7.0,9.7,42.1,28.4,0.06333333333333332,0.0,2013,2,5,0,0,0,0,0,0
35.8,34.1,1008.5,986.0,4.1,8.7,11.7,40.6,32.2,0.04666666666666666,0.0,2013,2,6,0,0,0,0,0,0
38.8,37.8,1006.1,983.8,0.7,7.4,7.8,42.8,34.5,0.03,0.0,2013,2,7,1,1,0,0,0,0
43.5,42.1,1005.9,983.8,2.9,7.4,9.7,48.9,40.6,0.34,0.0,2013,2,8,1,1,0,0,0,0
33.3,32.7,1010.9,988.2,2.5,3.6,5.8,36.0,32.4,0.71,0.0,2013,2,9,0,1,1,0,0,0
33.4,31.3,1016.6,993.9,5.5,3.4,9.7,35.4,31.8,0.38499999999999995,0.0,2013,2,10,0,0,0,0,0,0
37.3,37.1,1013.1,990.5,1.5,3.9,7.8,40.3,34.3,0.06,0.0,2013,2,11,1,1,0,0,0,0
36.4,34.1,1019.3,996.5,4.9,2.8,3.9,38.3,34.5,0.04,0.0,2013,2,12,0,0,0,0,0,0
34.0,31.3,1025.2,1002.2,4.7,3.4,5.8,39.0,30.6,0.03,0.0,2013,2,13,1,0,0,0,0,0
34.7,32.6,1025.7,1002.8,5.5,7.8,9.7,39.0,32.2,0.02,0.0,2013,2,14,1,0,0,0,0,0
30.2,28.3,1019.8,996.8,2.8,11.4,13.6,32.0,29.1,0.010000000000000002,0.0,2013,2,15,0,0,0,0,0,0
29.3,26.4,1019.9,996.8,4.7,7.5,11.7,30.9,28.4,0.0,0.0,2013,2,16,0,0,1,0,0,0
29.1,25.7,1021.6,998.5,6.8,6.2,9.7,30.9,27.7,0.0,0.0,2013,2,17,0,0,1,0,0,0
27.0,21.2,1021.3,998.1,11.0,4.1,7.8,28.4,25.9,0.0,0.0,2013,2,18,0,0,0,0,0,0
27.7,21.0,1018.0,994.9,8.5,4.7,5.8,29.5,26.1,0.0,0.0,2013,2,19,0,0,0,0,0,0
32.8,27.9,1017.0,994.2,6.9,6.7,9.7,38.5,29.1,0.0,0.0,2013,2,20,0,0,1,0,0,0
31.0,29.5,1021.1,998.1,3.2,4.2,5.8,32.9,28.8,0.03,0.8,2013,2,21,0,0,1,0,0,0
32.2,29.1,1020.3,997.4,4.7,8.3,9.7,33.6,29.5,0.026666666666666665,0.0,2013,2,22,0,0,0,0,0,0
33.4,25.8,1022.5,999.5,9.3,9.0,13.6,41.9,27.9,0.02333333333333333,0.0,2013,2,23,0,0,0,0,0,0
30.7,26.1,1028.6,1005.4,11.0,6.1,7.8,34.9,25.7,0.019999999999999997,0.0,2013,2,24,0,0,0,0,0,0
32.5,29.2,1031.3,1008.1,5.2,5.3,7.8,36.7,27.9,0.016666666666666663,0.0,2013,2,25,0,0,0,0,0,0
35.0,23.9,1029.7,1006.7,10.9,8.3,11.7,44.8,26.4,0.013333333333333332,0.0,2013,2,26,0,0,0,0,0,0
31.7,22.2,1026.3,1003.2,9.5,7.3,11.7,42.8,22.8,0.009999999999999998,0.0,2013,2,27,0,0,0,0,0,0
